"id","tags","pred"
"40552","india accommodation hotels jaipur","palace possible stay india"
"40559","diving water-sports","suggested aqua sub se"
"40564","low-cost-carriers dominican-republic","airlines europe operating low"
"40568","uk ferries rationale","passengers vehicle ferry dublin"
"40573","usa automobiles long-haul pets","hotel coast need dog"
"40578","planning thailand bangkok chiang-mai","weeks bangkok plan days"
"40586","payment-cards cancellations booking.com","cancellation hotel card booking"
"40594","luggage","airport compressed air airlines"
"40599","canada international-travel pakistani-citizens","canada pakistan family usa"
"40604","air-travel cancellations air-canada","hidden check montreal city"
"40605","air-travel usa us-visa-waiver-program esta","waiver need fly usa"
"40609","usa customs-and-immigration passports us-citizens","abroad reenter passport canada"
"40611","europe clothing cruising north-america dress-codes","involves nights transatlantic cruises"
"40613","air-travel health tips-and-tricks seating","handle claustrophobic middle plane"
"40617","berlin summer","city public time summer"
"40618","electronic-items power cruising atlantic-ocean","expect rooms plugs cruise"
"40623","usa customs-and-immigration india legal software","legal gta pc india"
"40626","usa money exchange","california cash thing long"
"40627","usa car-rentals sfo","airport need renting car"
"40628","usa factoids where-on-earth vantage-points geography","attraction view states point"
"40631","loyalty-programs virgin-australia air-new-zealand","air airpoints points virgin"
"40645","air-travel online-resources planning","luggage website check requirements"
"40646","public-transport france winter-sports","salins moutiers station courchevel"
"40647","buses mexico guatemala cancun","city canc guatemala bus"
"40648","uk factoids where-on-earth geography","number uk view counties"
"40649","usa canada car-rentals one-way alaska","rentals seattle canada way"
"40650","visas usa b1-b2-visas backpacking french-citizens","travel ties usa visa"
"40653","hotels bookings terminology rates","june usd night jun"
"40663","transit bru","travelling flight boarding brussels"
"40664","air-travel tips-and-tricks","hours like carry bag"
"40673","transit luggage jetstar","singapore auckland minh travelling"
"40684","trains india indian-railways rural","train tell indian stations"
"40685","india routes indian-railways odisha","fastest time wedding delhi"
"40686","customs-and-immigration layovers airport-security air-canada","trip flight air canada"
"40690","uk international-travel london australian-citizens stop-overs","return malta hrs passport"
"40691","schengen europe international-travel australian-citizens malta","permit february schengen th"
"40692","france nightlife marseille","useful centre marseille city"
"40696","trains tickets south-india train-stations","yesvantpur station train ticket"
"41693","visas transit uk indian-citizens","uk travelling amp visa"
"41695","safety mexico","patzcuaro michoacan state mexico"
"41700","cellphones internet mobile-operators mauritius","internet operators mauritius coverage"
"41701","visas schengen","new visa marriage passport"
"41708","visas uk indian-citizens","tourist usa uk visa"
"41710","planning internet belgium brussels","brussels internet work option"
"41713","road-trips camping yosemite","trip road yosemite places"
"41714","visas us-visa-waiver-program uk-citizens visa-free-entry","uk transit citizen visa"
"41716","transit refunds","flight cad missed connection"
"41723","new-zealand study languages auckland","one courses maori lesson"
"41725","usa regulations driving","usa respect traffic upside"
"41730","visas iran german-citizens","advance travelling german iran"
"41731","visas usa b1-b2-visas change-purpose-of-travel","time granted business visa"
"41740","usa car-rentals driving road-trips driving-licenses","trip buy uk car"
"41742","usa automobiles","changes recently speed place"
"41751","hotels sex","just wanted sexual hotel"
"41765","air-travel regulations flight-status","air rochester dc flight"
"41770","airlines safety china-airlines","month china sydney safe"
"41774","visas customs-and-immigration australian-citizens south-africa overstaying","africa know south months"
"41777","visas schengen","schengen period day days"
"41784","price laos visa-extensions","overstayed visa day usd"
"41788","visas turkey istanbul italian-citizens","need week istanbul visa"
"41795","israel overland jordan israeli-citizens amman","amman aviv citizen israeli"
"41798","weather-and-climate","websites forecast location days"
"41801","australia weather-and-climate clothing melbourne","melbourne summer weather australia"
"41805","air-travel airlines regulations factoids","codes code identify flight"
"41806","visas usa uk passports borders","refused ticket reapply visa"
"41809","study geek-travel","maybe scientific trip visit"
"41811","japan work culture working-visas","life japan people work"
"41816","visas indian-citizens spain business-travel visa-extensions","approved spain business visa"
"41820","india marriages gifts","cash traveling wedding gift"
"41825","europe france italy switzerland communication","france want calls local"
"41826","delays compensation air-india","additional refreshments min delay"
"41827","visas europe iceland couchsurfing","schengen accommodation use couchsurfing"
"41828","schengen","permit uk schengen visa"
"41833","customs-and-immigration iceland alcohol","before bring alcohol iceland"
"41834","visas uk us-citizens multiple-entry","time visits visa uk"
"41835","visas schengen","days planning visa uk"
"41836","visas singapore","short singapore term pass"
"41839","safety israeli-citizens palestine","zone real israeli palestine"
"41845","tips-and-tricks sleeping beds","make gap bed room"
"41847","airports united-airlines tsa detroit dtw","flight premier access want"
"41850","car-rentals driving-licenses israel tel-aviv","license aviv tel car"
"41851","regulations sea-travel sailing","bareboat offshore limit miles"
"41852","uk legal netherlands camping belgium","wild belgium camping uk"
"41861","passports south-africa overstaying passport-stamps","overstay africa passport know"
"41865","air-travel flight-search-engines wifi","free flights booking wifi"
"41868","transportation dubai uae oman muscat","visit muscat dubai travel"
"41869","airport-transfer taxis fares las-vegas las","mgm figure taxi las"
"41870","visas schengen 90-180-visa-rules finland","case january days finland"
"41873","transit driving transit-visas saudi-arabia kuwaiti-citizens","road saudi transit visa"
"41875","safety ferries indonesia singapore","participate trip safety question"
"41881","public-transport tickets london","airport street london transportation"
"41886","visas europe germany ireland armenian-citizens","german national ireland visa"
"41890","visas usa canada borders egyptian-citizens","multiple visa canadian sister"
"41893","legal cultural-awareness saudi-arabia snow islam","https arabia snow saudi"
"41894","trains gear hostels","possible buy travel curtain"
"41895","visas uk paperwork proof-of-funds visa-refusal","provide provided bank statements"
"41897","air-travel usa india passports indian-citizens","usa india indian passport"
"41901","visas transit istanbul ist egyptian-citizens","transit egyptian istanbul visa"
"41906","usa customs-and-immigration india american-airlines fragile-luggage","usa fender india guitar"
"41911","usa india sea-travel freighter-travel","ship bombay usa travel"
"41913","international-travel sea-travel ships freighter-travel","portugal ship usa cargo"
"41915","japan hotels tokyo price rates","mean guests hotel rate"
"41917","usa customs-and-immigration b1-b2-visas puerto-rico","home puerto pr sf"
