"id","tags","pred"
"38549","budget tickets online-resources singapore malaysia","woodlands ticket"
"38551","accommodation bookings cancellations","date check"
"38553","customs-and-immigration dubai","dubai sharma"
"38558","safety gabon","oget gabon"
"38559","safety brazzaville","congo brazzaville"
"38563","visas uk filipino-citizens marriages","uk marriage"
"38565","air-travel schengen airport-security gear hand-luggage","key utili"
"38567","visas schengen spain filipino-citizens marriages","married spain"
"38568","international-travel transportation south-africa africa swaziland","mbabane kombi"
"38570","visas usa uk application-status","uk neyozvisainfo"
"38572","planning indian-railways south-india","destinations south"
"38574","visas usa customs-and-immigration us-visa-waiver-program uk-citizens","control proof"
"38581","trains romania serbia bucharest belgrade","bucharest belgrade"
"38584","us-citizens dual-nationality cuba dutch-citizens","cuba dutch"
"38585","luggage electronic-items belgium ryanair dublin","screen monitor"
"38587","schengen france study long-stay-visas","italy study"
"38589","payment-cards american-airlines","kong hong"
"38597","air-travel transit luggage lhr","brussels cork"
"38602","italy wifi","free wifi"
"38603","visas schengen france","egyptian schengen"
"38604","air-travel paperwork","work document"
"38606","trains germany paris dusseldorf","paris sseldorf"
"38609","hotels bookings payment-cards netherlands terminology","mean prepayment"
"38619","customs-and-immigration luggage india","india gun"
"38620","visas usa indian-citizens b1-b2-visas","upload cv"
"38624","health ethiopia addis-ababa","addis mts"
"38631","road-trips uganda carnet-de-passage kenya malawi","uganda malawi"
"38632","transportation car-rentals thailand chiang-mai","hire car"
"38633","safety iran","isis iran"
"38639","b1-b2-visas visa-extensions f1-visas","months extension"
"38640","budget solo-travel low-cost-carriers florida","charles orlando"
"38642","lhr hygiene lounges oneworld","showers oneworld"
"38646","air-travel transit japan airports","connection haneda"
"38650","visas schengen uk france tourist-visas","visa student"
"38651","hong-kong snow","hong christmas"
"38654","visas schengen overstaying","overstay days"
"38655","visas customs-and-immigration business-travel kuwait","partner kuwait"
"38660","visas schengen germany study visa-refusal","refused study"
"38662","health southeast-asia destinations countries medical-tourism","southeast dental"
"38665","visas usa transit uk h1b-visas","uk valid"
"38666","visas usa transit uk multiple-entry","original transit"
"38671","visas schengen italy visa-extensions","th december"
"38682","visas customs-and-immigration passports australia","dheeraj surname"
"38685","luggage international-travel london-underground","king heathrow"
"38686","thailand rental driving-licenses malaysia scooters","scooter driving"
"38687","budget france airport-transfer bookings flight-search-engines","schedule nancy"
"38693","visas schengen visa-refusal","refused visa"
"38698","visas london paris south-african-citizens","south paris"
"38705","london london-underground","climb euston"
"38706","visas schengen europe countries balkans","schengen countries"
"38707","h1b-visas","quit job"
"38714","visas uk visa-refusal sudanese-citizens","application clearance"
"38715","visas transit india bom","lanka india"
"38716","camping backpacking winter grand-canyon","canyon camping"
"38718","driving italy switzerland austria winter","austria car"
"38721","visas uk europe china work","permit work"
"38722","uk indian-citizens visa-refusal tourist-visas","india tourist"
"38725","visas transit indian-citizens f1-visas zrh","zurich visa"
"38727","air-travel luggage uk-citizens lufthansa frankfurt","frankfurt connecting"
"38729","visas usa japan indian-citizens b1-b2-visas","usa japan"
"38732","online-resources group-travel travel-companions","websites members"
"38734","visas transit visa-free-entry nigerian-citizens jnb","african harare"
"38738","planning weather-and-climate philippines","palawan weather"
"38744","tickets passports ryanair","oliver license"
"38750","visas schengen multiple-entry change-purpose-of-travel","entry multiple"
"38751","visas visa-refusal","country rejected"
"38754","uk money exchange glasgow","exchange rates"
"38764","passports uk-citizens dual-nationality filipino-citizens","philippine british"
"38765","uk passports legal removal visa-cancellation","rectify removal"
"38777","las-vegas","hoover dec"
"38779","air-travel gear gadgets","jack headphone"
"38780","uk customs-and-immigration us-citizens ireland","weeks ireland"
"38784","visas usa us-visa-waiver-program central-america visa-runs","chile vwp"
"38785","bookings hotels english-language payment","invoice folio"
"38786","trekking ethiopia addis-ababa","ababa addis"
"38789","visas us-citizens visas-on-arrival","leone freetown"
"38791","air-travel flight-search-engines","cape verde"
"38801","visas uk-citizens israel","visas israel"
"38802","visas usa uk indian-citizens visa-refusal","dependent visa"
"38805","hotels children mexico price","child adult"
"38807","air-travel customs-and-immigration india electronic-items import-tax","carrying ipads"
"38809","trains transit safety panama ecuador","panama ecuador"
"38810","trains canada maps train-stations via-rail","map viarail"
"38817","air-travel loyalty-programs upgrades","upgrade upgrades"
"38818","trains routes uganda kenya","express lunatic"
"38820","usa customs-and-immigration mexico b1-b2-visas overstaying","stamp mexico"
"38822","transit buses brazil","morro len"
"38823","uk airport-transfer manchester man","manchester trafford"
"38828","study malaysia languages cities malay-language","language malay"
"38833","visas usa indian-citizens paperwork proof-of-funds","visa itr"
"38838","visas schengen transit indian-citizens brussels","spain brussels"
"38842","identify-this ewr new-england new-york-state","lake newark"
"38844","usa california los-angeles geek-travel silicon-valley","activision software"
"38851","air-travel usa budget sleeping cities","sleep redeye"
"38853","gear sleeping","flat sheets"
"38854","luggage security tsa","opened keycard"
"38856","visas transit indian-citizens greece","greece israel"
"38859","visas passports indian-citizens terminology","category ecr"
"38863","customs-and-immigration india hand-luggage","customs laptops"
"38865","uk money exchange","dollars pounds"
"38870","airlines mexico proof-of-onward-travel","flying mexico"
"38873","online-resources travel-companions","independent companion"
"38874","regulations driving automobiles netherlands traffic","rush lanes"
"38875","usa driving road-trips","trucks weigh"
"38887","visas schengen visa-refusal","justification refused"
"38888","bookings terminology","counts nights"
"38891","health myanmar","malaria pills"
"38893","luggage buses security","stress bus"
"38895","visas schengen uk europe","tier clearance"
"38898","usa indian-citizens children paperwork","accompanying notarized"
"38901","online-resources japan buses bookings","japanese narita"
"38907","air-travel usa us-citizens tsa tsa-precheck","interview twic"
"38908","tickets luggage bookings flight-search-engines virgin-australia","booking saver"
"38911","airport-transfer walking las-vegas las","las unlv"
"38914","accommodation winter trekking mountains slovakia","huts tatras"
"38919","air-travel budget thailand southeast-asia laos","thailand laos"
"38923","visas terminology visas-on-arrival visa-free-entry","arrival difference"
"38932","paris hostels night-transport late-arrival","bercy paris"
"38938","usa money cuba","bring cuba"
"38939","visas transit indian-citizens dxb","flydubai dubai"
"38944","passports security","authorities passport"
"38950","usa driving-licenses new-zealand motorcycles","california motorcycle"
"38953","air-travel luggage airports fragile-luggage","wrap bubble"
"38955","countries souvenirs","tea towels"
"38956","air-travel budget fares stop-overs flight-search-engines","directions stopovers"
"38964","luggage hand-luggage emirates","carry on"
"38976","trains tips-and-tricks sleeping seating","sitting compartment"
"38980","visas schengen greece proof-of-funds","rejecting greek"
"38981","visas uk visa-refusal","bank family"
"38983","air-travel fares","moscow inr"
"38984","air-travel luxury","upgrade icelandair"
"38986","buses south-america costa-rica","irma monteverde"
"38990","visas schengen transit italy spain","entry madrid"
"38996","air-travel legal airlines bookings hidden-city-ticketing","ord mke"
"39000","visas schengen canadian-citizens tourist-visas","canadians italy"
"39005","health pregnancy","nepal pregnancy"
"39006","visas transit germany denmark long-stay-visas","copenhagen denmark"
"39009","visas usa us-visa-waiver-program","december visa"
"39014","air-travel usa customs-and-immigration paperwork b1-b2-visas","visa documents"
"39019","airports ferries hong-kong macau","ferry macao"
"39021","luggage","hard bag"
"39024","air-travel airlines gds","dk rtsvc"
"39025","india clothing kerala laundry","clothes kochi"
"39026","air-travel budget fares group-travel","airfare group"
"39031","usa","verifies citizeship"
"39034","usa terminology national-parks","monument national"
